EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_EXE,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_READY,N_Change_FAIL_EXE,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,N_Change_POWER_OFF_READY,N_Change_POWER_OFF_FAIL,Serial Number,Date,Subtechnology_Name_ITA,Shipment Date,Manufacturing Date,Cluster_Label
299,0,391,1,55,0,0,55,0,2,0,0,0,0,3,0,MC_0388,2025-03-24,sub_3,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,Idle–Stable (High Ready Time)
337,4,405,9,40,3,1,45,3,7,6,0,0,0,8,0,MC_0388,2025-03-25,sub_3,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,High Execution / Productive
229,0,498,24,64,0,1,64,2,3,2,0,0,0,3,0,MC_0388,2025-03-26,sub_3,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,Idle–Stable (High Ready Time)
169,0,403,6,36,0,0,36,0,1,0,0,0,0,2,0,MC_0388,2025-03-27,sub_3,2023-05-22 00:00:00.000,2023-05-15 00:00:00.000,Idle–Stable (High Ready Time)
313,0,301,3,47,2,3,52,0,3,2,0,0,0,6,0,MC_0389,2025-03-03,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
296,0,344,9,43,2,2,46,0,4,1,1,0,0,6,0,MC_0389,2025-03-04,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
349,0,244,29,42,0,2,44,1,4,1,0,0,0,6,0,MC_0389,2025-03-05,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
275,0,343,19,41,2,4,46,0,11,1,1,0,0,15,0,MC_0389,2025-03-06,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
219,0,268,4,28,4,0,31,1,2,4,1,0,0,2,0,MC_0389,2025-03-07,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
315,1,308,25,31,10,0,38,5,3,12,3,0,0,3,0,MC_0389,2025-03-10,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
208,0,414,17,42,0,3,45,0,5,0,0,0,0,8,0,MC_0389,2025-03-11,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
261,0,355,8,46,1,3,50,1,4,2,0,0,0,7,0,MC_0389,2025-03-12,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
292,1,330,12,45,1,5,51,2,4,3,0,0,0,9,0,MC_0389,2025-03-13,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,High Execution / Productive
209,0,267,5,34,2,2,38,2,3,4,0,0,0,5,0,MC_0389,2025-03-14,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
274,0,394,16,40,1,3,44,0,1,1,0,0,0,4,0,MC_0389,2025-03-17,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
195,0,442,0,41,2,0,42,2,2,3,1,0,0,2,0,MC_0389,2025-03-18,sub_3,2023-08-04 00:00:00.000,2023-07-31 00:00:00.000,Idle–Stable (High Ready Time)
