EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,DBSCAN_Cluster,Serial Number,Date,Subtechnology_Name_ITA
183,0,252,157,15,0,0,1,8,0,0,0,MC_1045,2025-03-14,sub_4
0,0,57,6,0,0,0,0,1,0,0,0,MC_1045,2025-03-15,sub_4
75,0,163,246,14,0,0,0,8,0,0,0,MC_1045,2025-03-17,sub_4
126,0,166,322,49,0,0,0,6,0,0,0,MC_1045,2025-03-18,sub_4
142,0,253,220,36,0,0,3,12,1,0,0,MC_1045,2025-03-19,sub_4
68,0,74,458,6,0,0,1,4,0,0,0,MC_1045,2025-03-20,sub_4
1,0,16,489,5,0,0,0,1,0,0,0,MC_1045,2025-03-21,sub_4
23,0,44,433,5,0,0,1,4,0,0,0,MC_1045,2025-03-24,sub_4
16,0,27,491,7,0,0,1,4,0,0,0,MC_1045,2025-03-25,sub_4
66,0,89,429,16,0,0,0,3,0,0,0,MC_1045,2025-03-26,sub_4
92,0,126,299,43,0,0,1,5,0,0,0,MC_1045,2025-03-27,sub_4
57,0,97,230,10,0,0,1,5,0,0,0,MC_1045,2025-03-28,sub_4
0,0,0,1,0,0,0,0,0,0,0,0,MC_1046,2025-03-03,sub_4
12,0,73,374,1,0,0,1,3,0,0,0,MC_1046,2025-03-04,sub_4
16,0,91,326,3,0,0,0,6,0,0,0,MC_1046,2025-03-06,sub_4
125,0,166,383,32,0,0,0,3,0,0,0,MC_1046,2025-03-07,sub_4
0,0,11,207,0,0,0,0,4,0,0,0,MC_1046,2025-03-08,sub_4
0,0,11,594,0,0,0,0,2,0,0,0,MC_1046,2025-03-10,sub_4
30,20,187,377,17,0,0,3,8,1,0,0,MC_1046,2025-03-11,sub_4
0,0,0,206,0,0,0,0,0,0,0,0,MC_1046,2025-03-12,sub_4
22,0,170,489,21,0,0,0,7,0,0,0,MC_1046,2025-03-13,sub_4
61,2,74,417,37,8,0,0,4,0,0,0,MC_1046,2025-03-14,sub_4
0,0,11,281,4,0,0,0,1,0,0,0,MC_1046,2025-03-15,sub_4
0,0,0,439,0,0,0,0,0,0,0,0,MC_1046,2025-03-17,sub_4
0,0,16,574,3,0,0,0,2,0,0,0,MC_1046,2025-03-18,sub_4
8,0,258,55,20,0,0,0,2,0,0,0,MC_1046,2025-03-19,sub_4
160,1,254,198,32,0,0,2,4,1,0,0,MC_1046,2025-03-20,sub_4
0,3,56,132,0,0,0,0,7,0,0,0,MC_1046,2025-03-21,sub_4
52,0,50,187,31,0,0,0,3,0,0,0,MC_1046,2025-03-24,sub_4
42,0,111,333,11,0,1,0,4,0,0,0,MC_1046,2025-03-25,sub_4
0,0,0,45,0,0,0,0,0,0,0,0,MC_1046,2025-03-26,sub_4
138,0,96,237,13,0,0,0,3,0,0,0,MC_1046,2025-03-27,sub_4
45,0,96,456,20,0,0,0,5,0,0,0,MC_1046,2025-03-28,sub_4
27,0,358,0,9,0,0,3,1,0,0,0,MC_1047,2025-03-01,sub_4
65,0,242,3,42,1,0,0,2,0,0,0,MC_1047,2025-03-03,sub_4
87,1,539,70,40,0,0,6,4,0,0,0,MC_1047,2025-03-04,sub_4
187,0,467,8,82,0,1,1,2,0,0,0,MC_1047,2025-03-05,sub_4
46,0,265,6,20,0,0,1,1,0,0,0,MC_1047,2025-03-06,sub_4
94,0,334,23,31,1,0,4,2,0,0,0,MC_1047,2025-03-07,sub_4
16,0,41,1,8,0,0,2,2,0,0,0,MC_1047,2025-03-08,sub_4
127,0,405,15,46,0,0,2,3,0,0,0,MC_1047,2025-03-10,sub_4
31,0,510,3,19,0,0,0,3,0,0,0,MC_1047,2025-03-11,sub_4
97,2,376,12,49,1,0,0,3,0,0,0,MC_1047,2025-03-12,sub_4
84,0,500,2,28,1,0,1,2,0,0,0,MC_1047,2025-03-13,sub_4
62,0,336,114,14,0,0,2,2,0,0,0,MC_1047,2025-03-14,sub_4
0,0,0,254,0,0,0,0,0,0,0,0,MC_1047,2025-03-15,sub_4
63,0,361,23,27,0,0,0,2,0,0,0,MC_1047,2025-03-17,sub_4
76,0,492,7,56,0,0,3,2,0,0,0,MC_1047,2025-03-18,sub_4
41,0,521,3,20,1,0,1,1,0,0,0,MC_1047,2025-03-19,sub_4
124,0,513,3,89,0,0,1,3,0,0,0,MC_1047,2025-03-20,sub_4
203,0,248,1,60,1,0,2,1,0,0,0,MC_1047,2025-03-21,sub_4
153,0,390,13,54,0,1,1,2,0,0,0,MC_1047,2025-03-24,sub_4
60,0,606,4,22,0,0,1,2,0,0,0,MC_1047,2025-03-25,sub_4
322,0,303,7,94,1,0,0,2,0,0,0,MC_1047,2025-03-26,sub_4
86,0,367,7,27,0,0,0,3,0,0,0,MC_1047,2025-03-27,sub_4
100,0,220,99,17,2,0,2,4,0,0,0,MC_1047,2025-03-28,sub_4
42,0,380,18,19,3,0,2,8,0,0,0,MC_1048,2025-03-05,sub_4
0,0,550,0,0,0,0,0,0,0,0,0,MC_1048,2025-03-13,sub_4
53,1,329,23,7,0,0,5,9,2,0,0,MC_1048,2025-03-24,sub_4
0,0,4,0,0,0,0,0,1,0,0,0,MC_1048,2025-03-25,sub_4
77,30,296,76,15,0,1,1,0,1,0,0,MC_1048,2025-03-27,sub_4
22,1,85,30,6,0,0,1,1,0,0,0,MC_1048,2025-03-28,sub_4
0,0,0,11,0,0,0,0,0,0,0,0,MC_1050,2025-03-10,sub_4
0,0,0,538,0,0,0,0,0,0,0,0,MC_1050,2025-03-11,sub_4
0,0,0,3,0,0,0,0,0,0,0,0,MC_1050,2025-03-14,sub_4
0,0,311,203,0,0,0,0,1,0,0,0,MC_1050,2025-03-24,sub_4
0,17,520,9,0,0,0,0,5,2,0,0,MC_1050,2025-03-25,sub_4
0,1,377,0,0,0,0,5,1,0,0,0,MC_1050,2025-03-26,sub_4
53,8,391,75,124,1,0,6,4,0,0,0,MC_1050,2025-03-27,sub_4
0,1,434,2,0,0,0,0,2,0,0,0,MC_1050,2025-03-28,sub_4
0,0,182,254,0,0,0,2,6,0,0,0,MC_1052,2025-03-25,sub_4
4,5,232,92,4,0,0,3,3,0,0,0,MC_1052,2025-03-26,sub_4
0,0,98,127,0,0,0,0,5,0,0,0,MC_1052,2025-03-27,sub_4
20,1,537,15,16,0,0,4,8,0,1,0,MC_1052,2025-03-28,sub_4
0,0,88,275,0,0,0,0,1,0,0,0,MC_1053,2025-03-03,sub_4
175,0,240,0,30,0,0,7,1,1,0,0,MC_1053,2025-03-04,sub_4
84,0,321,60,20,0,1,3,4,0,0,0,MC_1053,2025-03-05,sub_4
7,0,515,11,12,0,0,0,2,0,0,0,MC_1053,2025-03-06,sub_4
38,0,57,335,7,0,0,2,2,0,0,0,MC_1053,2025-03-07,sub_4
126,0,367,40,28,0,0,0,4,0,0,0,MC_1053,2025-03-10,sub_4
7,0,478,357,1,0,0,0,2,0,0,0,MC_1053,2025-03-11,sub_4
172,0,351,1,33,0,2,2,0,0,0,0,MC_1053,2025-03-17,sub_4
39,0,258,194,12,0,0,1,1,0,0,0,MC_1053,2025-03-18,sub_4
98,0,435,2,23,0,0,2,1,0,0,0,MC_1053,2025-03-19,sub_4
65,0,473,0,14,0,0,0,2,0,0,0,MC_1053,2025-03-20,sub_4
36,0,489,0,12,0,0,1,1,0,0,0,MC_1053,2025-03-21,sub_4
275,0,255,4,43,0,0,1,1,0,0,0,MC_1053,2025-03-24,sub_4
119,0,354,35,31,0,0,1,3,0,0,0,MC_1053,2025-03-25,sub_4
0,0,520,0,0,0,0,0,1,0,0,0,MC_1053,2025-03-26,sub_4
172,0,280,17,34,0,0,5,1,0,0,0,MC_1053,2025-03-27,sub_4
74,0,373,65,17,0,0,0,2,0,0,0,MC_1053,2025-03-28,sub_4
254,0,382,81,370,0,5,1,5,0,0,0,MC_1054,2025-03-04,sub_4
278,0,320,1,113,1,1,4,1,1,0,0,MC_1054,2025-03-05,sub_4
313,0,264,36,181,0,0,1,2,0,0,0,MC_1054,2025-03-06,sub_4
82,0,318,71,49,0,0,0,4,0,0,0,MC_1054,2025-03-07,sub_4
49,4,439,57,14,2,5,1,3,2,0,0,MC_1054,2025-03-10,sub_4
97,1,333,106,46,4,4,3,5,4,0,0,MC_1054,2025-03-11,sub_4
142,5,317,51,26,3,4,2,1,0,1,0,MC_1054,2025-03-12,sub_4
174,7,340,19,23,5,5,0,4,0,0,0,MC_1054,2025-03-13,sub_4
40,0,113,234,54,0,1,2,3,0,0,0,MC_1054,2025-03-14,sub_4
26,0,122,234,33,0,5,0,7,0,0,0,MC_1054,2025-03-17,sub_4
204,0,268,40,449,0,0,0,1,0,0,0,MC_1054,2025-03-18,sub_4
221,0,196,113,291,0,0,1,3,0,0,0,MC_1054,2025-03-19,sub_4
173,0,341,1,221,0,0,0,1,0,0,0,MC_1054,2025-03-20,sub_4
0,0,249,6,0,0,0,0,3,0,0,0,MC_1054,2025-03-21,sub_4
137,12,233,36,24,0,5,8,3,0,0,0,MC_1054,2025-03-24,sub_4
102,1,389,29,15,2,6,2,2,0,0,0,MC_1054,2025-03-25,sub_4
62,0,531,6,9,0,3,1,3,0,0,0,MC_1054,2025-03-26,sub_4
286,0,155,2,199,0,0,0,0,0,0,0,MC_1054,2025-03-27,sub_4
107,0,273,45,186,0,0,0,2,0,0,0,MC_1054,2025-03-28,sub_4
0,0,112,251,0,0,0,0,1,0,0,0,MC_1056,2025-03-03,sub_4
94,0,147,372,9,1,0,0,1,0,0,0,MC_1056,2025-03-04,sub_4
48,0,577,15,47,0,1,3,3,0,0,0,MC_1056,2025-03-06,sub_4
6,0,53,46,4,0,0,0,2,0,0,0,MC_1056,2025-03-07,sub_4
33,0,498,89,22,0,0,3,1,0,0,0,MC_1056,2025-03-10,sub_4
39,56,739,7,57,1,0,13,6,0,0,0,MC_1056,2025-03-11,sub_4
49,5,590,3,32,0,0,4,2,0,0,0,MC_1056,2025-03-12,sub_4
35,0,631,8,54,0,0,4,3,0,0,0,MC_1056,2025-03-13,sub_4
139,0,355,3,2,0,0,1,1,0,0,0,MC_1056,2025-03-17,sub_4
19,0,535,22,9,0,0,0,1,0,0,0,MC_1056,2025-03-18,sub_4
398,23,209,12,21,1,0,1,3,0,1,0,MC_1056,2025-03-19,sub_4
29,2,564,44,31,5,0,5,7,1,0,0,MC_1056,2025-03-20,sub_4
257,0,383,39,34,0,0,4,6,0,0,0,MC_1056,2025-03-24,sub_4
291,0,352,17,40,0,0,1,5,0,0,0,MC_1056,2025-03-25,sub_4
14,0,18,16,2,0,1,0,0,0,0,0,MC_1056,2025-03-27,sub_4
0,33,0,0,0,0,0,0,0,0,0,0,MC_1057,2025-03-05,sub_4
24,0,7,2,2,0,1,0,1,0,0,0,MC_1057,2025-03-06,sub_4
7,6,124,92,5,0,0,2,2,0,0,0,MC_1057,2025-03-16,sub_4
29,1,277,166,20,0,0,3,7,0,0,0,MC_1057,2025-03-17,sub_4
1,0,26,186,3,0,0,0,1,0,0,0,MC_1057,2025-03-18,sub_4
20,2,176,107,16,0,0,7,4,0,0,0,MC_1057,2025-03-19,sub_4
73,2,389,93,58,0,10,12,9,0,2,0,MC_1057,2025-03-20,sub_4
132,0,50,22,18,0,1,0,1,0,0,0,MC_1057,2025-03-21,sub_4
145,3,106,64,33,0,2,6,3,0,0,0,MC_1057,2025-03-23,sub_4
137,55,306,73,43,0,2,20,9,0,0,0,MC_1057,2025-03-24,sub_4
134,1,350,117,54,0,2,8,14,0,0,0,MC_1057,2025-03-25,sub_4
16,41,443,61,33,0,0,29,6,0,0,0,MC_1057,2025-03-26,sub_4
43,13,348,101,45,3,2,14,9,1,0,0,MC_1057,2025-03-27,sub_4
25,8,119,67,9,10,5,4,3,7,0,0,MC_1057,2025-03-28,sub_4
0,1,14,2,0,0,0,1,0,0,0,0,MC_1057,2025-03-30,sub_4
11,19,396,45,26,0,0,8,5,1,0,0,MC_1061,2025-03-03,sub_4
0,0,611,1,0,0,0,0,3,0,0,0,MC_1061,2025-03-04,sub_4
129,0,161,248,11,0,1,0,5,0,0,0,MC_1061,2025-03-05,sub_4
217,2,532,0,34,0,0,3,1,0,0,0,MC_1061,2025-03-06,sub_4
33,0,419,0,27,0,1,0,0,0,0,0,MC_1061,2025-03-07,sub_4
0,0,302,0,0,0,0,0,1,0,0,0,MC_1061,2025-03-10,sub_4
0,0,537,2,0,0,0,0,1,0,0,0,MC_1061,2025-03-11,sub_4
300,0,268,10,19,0,0,0,3,0,0,0,MC_1061,2025-03-12,sub_4
225,0,289,0,23,0,0,0,1,0,0,0,MC_1061,2025-03-13,sub_4
198,0,108,0,12,0,1,0,0,0,0,0,MC_1061,2025-03-14,sub_4
78,0,424,0,43,0,0,2,0,0,0,0,MC_1061,2025-03-17,sub_4
27,0,601,0,0,0,1,0,0,0,0,0,MC_1061,2025-03-18,sub_4
31,0,400,4,13,2,0,1,3,0,0,0,MC_1061,2025-03-19,sub_4
26,1,489,12,32,0,0,1,6,0,0,0,MC_1061,2025-03-20,sub_4
16,0,342,0,16,0,0,1,4,0,0,0,MC_1061,2025-03-21,sub_4
115,40,373,18,19,0,0,6,0,0,0,0,MC_1061,2025-03-25,sub_4
192,0,323,30,14,0,0,0,3,0,0,0,MC_1061,2025-03-26,sub_4
48,0,499,0,1,0,0,0,1,0,0,0,MC_1061,2025-03-27,sub_4
0,0,328,0,0,0,0,0,1,0,0,0,MC_1061,2025-03-28,sub_4
34,2,244,4,11,0,0,1,2,0,0,0,MC_1062,2025-03-03,sub_4
26,0,200,60,5,0,17,0,1,1,0,0,MC_1062,2025-03-13,sub_4
0,0,13,301,0,0,0,0,3,0,0,0,MC_1062,2025-03-14,sub_4
32,12,334,0,9,2,1,0,0,0,0,0,MC_1062,2025-03-17,sub_4
0,0,379,0,0,0,0,0,1,0,0,0,MC_1062,2025-03-19,sub_4
133,0,187,0,32,0,0,1,1,0,0,0,MC_1062,2025-03-20,sub_4
0,183,284,0,0,0,0,6,3,0,0,0,MC_1062,2025-03-21,sub_4
0,370,131,0,0,0,0,4,1,0,0,0,MC_1062,2025-03-24,sub_4
0,0,197,0,0,0,0,0,1,0,0,0,MC_1062,2025-03-25,sub_4
0,2,86,11,1,0,0,0,9,0,0,0,MC_1066,2025-03-07,sub_4
62,0,457,43,52,0,0,0,5,0,0,0,MC_1066,2025-03-10,sub_4
20,1,548,46,23,0,0,0,8,0,0,0,MC_1066,2025-03-11,sub_4
39,2,541,37,49,0,1,0,5,0,0,0,MC_1066,2025-03-12,sub_4
31,26,466,95,17,4,0,4,11,0,0,0,MC_1066,2025-03-13,sub_4
20,6,530,53,12,5,1,10,13,0,0,0,MC_1066,2025-03-17,sub_4
149,0,330,2,9,0,1,0,2,0,0,0,MC_1066,2025-03-18,sub_4
56,5,504,54,15,4,0,3,6,0,0,0,MC_1066,2025-03-19,sub_4
9,0,343,11,6,0,0,1,0,0,0,0,MC_1066,2025-03-20,sub_4
49,3,498,98,20,3,0,3,26,0,0,0,MC_1066,2025-03-24,sub_4
75,4,478,41,24,6,0,0,15,0,0,0,MC_1066,2025-03-25,sub_4
46,2,582,0,48,2,0,3,1,0,0,0,MC_1066,2025-03-26,sub_4
207,17,362,24,24,5,1,1,5,1,1,0,MC_1066,2025-03-27,sub_4
42,5,368,108,16,0,1,1,10,0,0,0,MC_1067,2025-03-03,sub_4
149,2,330,31,37,0,0,0,8,0,0,0,MC_1067,2025-03-04,sub_4
44,20,127,4,8,0,0,0,4,0,0,0,MC_1067,2025-03-05,sub_4
149,2,132,32,15,2,2,0,4,0,0,0,MC_1067,2025-03-06,sub_4
0,4,30,15,0,0,0,0,1,2,0,0,MC_1067,2025-03-07,sub_4
283,1,143,66,13,0,0,0,7,0,0,0,MC_1067,2025-03-10,sub_4
243,4,251,16,24,0,2,0,3,0,0,0,MC_1067,2025-03-11,sub_4
93,3,28,342,6,0,2,0,0,0,0,0,MC_1067,2025-03-12,sub_4
252,5,50,6,4,1,2,0,1,1,0,0,MC_1067,2025-03-13,sub_4
46,21,322,130,41,3,1,5,18,4,0,0,MC_1067,2025-03-17,sub_4
262,2,201,54,37,0,2,0,5,1,0,0,MC_1067,2025-03-18,sub_4
299,1,215,4,41,0,1,0,1,0,0,0,MC_1067,2025-03-19,sub_4
244,14,233,12,27,0,1,0,6,0,0,0,MC_1067,2025-03-20,sub_4
203,6,86,21,21,0,1,0,3,0,0,0,MC_1067,2025-03-21,sub_4
114,15,282,120,32,6,2,6,7,0,0,0,MC_1067,2025-03-24,sub_4
229,1,197,37,37,0,0,1,3,0,0,0,MC_1067,2025-03-25,sub_4
307,10,156,53,45,0,0,1,6,0,0,0,MC_1067,2025-03-26,sub_4
1,3,16,3,4,0,0,0,1,1,0,0,MC_1067,2025-03-28,sub_4
49,0,100,83,11,0,0,0,4,0,0,0,MC_1069,2025-03-01,sub_4
59,2,478,96,23,0,0,1,13,1,0,0,MC_1069,2025-03-03,sub_4
128,2,331,177,31,1,0,1,4,0,0,0,MC_1069,2025-03-04,sub_4
42,0,268,323,9,0,0,0,5,0,0,0,MC_1069,2025-03-05,sub_4
28,1,407,195,17,0,0,2,6,1,0,0,MC_1069,2025-03-06,sub_4
185,2,416,31,66,0,0,2,2,0,0,0,MC_1069,2025-03-07,sub_4
79,0,107,75,41,0,0,0,3,0,0,0,MC_1069,2025-03-08,sub_4
177,0,327,114,67,0,0,1,5,0,0,0,MC_1069,2025-03-10,sub_4
114,7,397,167,35,0,0,11,5,2,0,0,MC_1069,2025-03-11,sub_4
215,3,336,118,31,1,0,6,9,0,0,0,MC_1069,2025-03-12,sub_4
54,3,159,25,45,0,0,7,2,0,0,0,MC_1069,2025-03-13,sub_4
99,1,141,358,37,0,0,4,7,0,0,0,MC_1069,2025-03-14,sub_4
6,0,247,230,2,0,0,0,0,0,0,0,MC_1069,2025-03-17,sub_4
21,2,283,309,5,0,0,2,5,1,0,0,MC_1069,2025-03-18,sub_4
7,1,621,86,17,0,0,1,5,0,0,0,MC_1069,2025-03-19,sub_4
268,14,80,195,8,3,1,3,5,0,0,0,MC_1069,2025-03-20,sub_4
14,1,608,10,6,0,0,1,1,0,0,0,MC_1069,2025-03-21,sub_4
71,1,147,68,13,0,0,3,6,0,0,0,MC_1069,2025-03-22,sub_4
161,39,307,169,23,0,0,1,4,1,0,0,MC_1069,2025-03-24,sub_4
103,0,467,69,34,0,0,0,3,1,0,0,MC_1069,2025-03-25,sub_4
64,3,429,159,41,2,0,6,7,0,0,0,MC_1069,2025-03-26,sub_4
62,1,521,95,30,0,0,0,5,1,0,0,MC_1069,2025-03-27,sub_4
117,1,481,24,38,0,0,2,4,0,0,0,MC_1069,2025-03-28,sub_4
39,6,307,249,39,4,7,13,5,0,0,0,MC_1070,2025-03-05,sub_4
20,2,221,372,22,0,0,7,9,2,0,0,MC_1070,2025-03-06,sub_4
76,8,369,273,91,9,0,11,9,2,0,0,MC_1070,2025-03-07,sub_4
19,20,87,280,14,1,0,1,3,0,0,0,MC_1070,2025-03-08,sub_4
0,0,0,156,0,0,0,0,0,0,0,0,MC_1070,2025-03-10,sub_4
14,0,54,2,9,0,0,0,1,0,0,0,MC_1070,2025-03-14,sub_4
0,0,37,0,0,0,0,0,0,0,0,0,MC_1070,2025-03-21,sub_4
21,9,189,60,31,9,0,5,6,0,1,0,MC_1070,2025-03-27,sub_4
165,0,353,73,177,1,0,4,1,0,0,0,MC_1071,2025-03-03,sub_4
185,0,397,62,173,0,1,0,4,0,0,0,MC_1071,2025-03-04,sub_4
161,4,507,11,179,0,1,7,1,1,0,0,MC_1071,2025-03-05,sub_4
148,0,355,73,103,0,0,2,4,0,0,0,MC_1071,2025-03-06,sub_4
209,0,304,121,85,0,1,1,7,0,0,0,MC_1071,2025-03-07,sub_4
125,0,340,68,151,0,0,3,6,0,0,0,MC_1071,2025-03-10,sub_4
99,0,421,73,97,0,0,4,3,0,0,0,MC_1071,2025-03-11,sub_4
114,0,358,76,101,1,0,1,3,0,0,0,MC_1071,2025-03-12,sub_4
140,0,391,67,125,0,0,2,2,0,0,0,MC_1071,2025-03-13,sub_4
115,0,336,90,83,0,0,2,4,0,0,0,MC_1071,2025-03-14,sub_4
169,0,229,59,96,0,0,2,1,0,0,0,MC_1071,2025-03-17,sub_4
134,0,381,66,112,0,1,1,3,0,0,0,MC_1071,2025-03-18,sub_4
119,0,355,63,65,0,1,2,2,0,0,0,MC_1071,2025-03-19,sub_4
168,0,450,67,169,0,0,2,3,0,0,0,MC_1071,2025-03-20,sub_4
167,4,277,96,207,1,1,1,4,2,0,0,MC_1071,2025-03-21,sub_4
134,0,395,62,145,0,0,1,1,0,0,0,MC_1071,2025-03-24,sub_4
111,0,380,61,170,0,0,2,3,0,0,0,MC_1071,2025-03-25,sub_4
140,0,323,71,147,0,0,1,5,0,0,0,MC_1071,2025-03-26,sub_4
135,0,338,63,152,0,1,5,1,0,0,0,MC_1071,2025-03-27,sub_4
98,0,367,67,111,0,1,2,7,1,0,0,MC_1071,2025-03-28,sub_4
0,0,43,308,0,0,0,0,11,0,0,0,MC_1072,2025-03-04,sub_4
0,0,6,2,0,0,0,0,2,0,0,0,MC_1072,2025-03-06,sub_4
23,0,193,166,13,0,2,4,19,0,0,0,MC_1072,2025-03-07,sub_4
24,0,156,72,20,0,2,2,4,0,0,0,MC_1072,2025-03-10,sub_4
17,0,182,41,7,0,1,0,1,0,0,0,MC_1072,2025-03-11,sub_4
88,0,429,92,33,0,0,5,5,0,0,0,MC_1072,2025-03-12,sub_4
35,0,24,183,7,0,0,1,1,0,0,0,MC_1072,2025-03-13,sub_4
53,0,205,53,113,0,2,0,8,0,1,0,MC_1072,2025-03-17,sub_4
52,0,152,31,14,0,1,2,8,0,0,0,MC_1072,2025-03-18,sub_4
15,0,234,0,4,0,0,1,1,0,0,0,MC_1072,2025-03-19,sub_4
20,0,158,109,24,0,0,1,2,0,0,0,MC_1072,2025-03-20,sub_4
123,0,115,0,36,0,1,3,1,0,0,0,MC_1072,2025-03-24,sub_4
29,0,80,126,11,0,0,2,3,0,0,0,MC_1072,2025-03-25,sub_4
16,0,97,112,7,0,0,2,5,0,0,0,MC_1072,2025-03-26,sub_4
33,0,233,26,30,0,0,1,1,0,0,0,MC_1072,2025-03-27,sub_4
35,0,90,175,15,0,1,1,3,0,1,0,MC_1072,2025-03-28,sub_4
0,0,3,47,0,0,0,0,1,0,0,0,MC_1073,2025-03-12,sub_4
49,0,386,86,29,0,1,1,3,0,0,0,MC_1075,2025-03-03,sub_4
75,0,152,344,35,0,0,0,2,0,0,0,MC_1075,2025-03-04,sub_4
45,0,565,0,24,0,0,0,2,0,0,0,MC_1075,2025-03-05,sub_4
82,3,312,114,32,2,0,4,2,0,0,0,MC_1075,2025-03-06,sub_4
143,2,322,0,65,1,0,1,0,1,0,0,MC_1075,2025-03-10,sub_4
238,3,284,76,79,6,0,2,6,0,0,0,MC_1075,2025-03-11,sub_4
244,0,240,87,22,0,0,0,3,0,0,0,MC_1075,2025-03-12,sub_4
71,0,166,351,44,0,0,0,4,0,0,0,MC_1075,2025-03-13,sub_4
46,1,137,19,9,0,0,2,3,0,0,0,MC_1075,2025-03-14,sub_4
59,0,121,0,27,0,0,1,0,0,0,0,MC_1075,2025-03-17,sub_4
156,0,353,106,67,0,1,0,5,0,0,0,MC_1075,2025-03-18,sub_4
118,0,341,146,55,0,0,1,2,0,0,0,MC_1075,2025-03-19,sub_4
52,2,258,78,32,0,0,4,4,0,0,0,MC_1075,2025-03-20,sub_4
148,3,304,159,36,0,0,5,2,0,0,0,MC_1075,2025-03-24,sub_4
61,1,547,1,25,1,2,1,2,0,0,0,MC_1075,2025-03-25,sub_4
151,4,281,175,21,1,0,1,8,0,0,0,MC_1075,2025-03-26,sub_4
195,0,291,104,16,0,0,0,2,0,0,0,MC_1075,2025-03-27,sub_4
241,2,320,8,34,1,1,6,8,0,0,0,MC_1081,2025-03-12,sub_4
311,1,330,11,10,1,0,2,6,0,0,0,MC_1081,2025-03-13,sub_4
299,2,204,0,32,0,0,5,1,0,0,0,MC_1081,2025-03-14,sub_4
136,1,238,0,24,0,0,3,0,0,0,0,MC_1081,2025-03-17,sub_4
89,1,413,1,45,0,1,3,1,0,0,0,MC_1081,2025-03-18,sub_4
104,7,384,10,33,0,0,9,3,0,0,0,MC_1081,2025-03-20,sub_4
120,1,326,8,31,2,0,4,2,0,0,0,MC_1081,2025-03-21,sub_4
194,0,137,0,11,0,1,1,0,0,0,0,MC_1081,2025-03-22,sub_4
405,0,309,0,13,0,0,1,1,0,0,0,MC_1081,2025-03-24,sub_4
49,12,572,17,45,0,1,2,4,0,1,0,MC_1081,2025-03-25,sub_4
126,6,424,12,63,0,0,6,6,0,0,0,MC_1081,2025-03-26,sub_4
122,5,589,1,53,3,0,5,3,0,0,0,MC_1081,2025-03-27,sub_4
187,2,524,16,54,2,1,5,6,2,0,0,MC_1081,2025-03-28,sub_4
0,0,71,58,0,0,0,0,4,0,0,0,MC_1082,2025-03-01,sub_4
68,1,199,6,15,1,0,0,0,0,0,0,MC_1082,2025-03-03,sub_4
24,1,61,2,9,0,1,4,2,0,0,0,MC_1082,2025-03-07,sub_4
317,3,175,32,29,4,6,4,2,0,0,0,MC_1082,2025-03-12,sub_4
93,6,355,71,35,3,0,8,5,0,0,0,MC_1082,2025-03-13,sub_4
237,9,315,0,16,2,0,4,1,0,0,0,MC_1082,2025-03-14,sub_4
32,5,64,27,9,2,0,1,1,1,0,0,MC_1082,2025-03-15,sub_4
0,0,2,0,0,0,0,0,0,0,0,0,MC_1082,2025-03-18,sub_4
247,4,296,0,51,0,0,9,2,0,0,0,MC_1082,2025-03-19,sub_4
220,4,255,1,23,2,3,4,4,0,0,0,MC_1082,2025-03-20,sub_4
83,1,311,71,28,0,0,6,6,0,0,0,MC_1082,2025-03-21,sub_4
1,2,159,8,2,0,0,0,2,0,0,0,MC_1082,2025-03-24,sub_4
23,5,328,10,10,0,0,3,4,0,0,0,MC_1082,2025-03-25,sub_4
193,1,341,0,15,0,0,2,0,0,0,0,MC_1082,2025-03-26,sub_4
214,3,245,2,43,2,2,4,2,0,0,0,MC_1082,2025-03-28,sub_4
18,2,195,0,16,0,0,0,1,0,0,0,MC_1082,2025-03-29,sub_4
14,11,148,1,2,0,0,1,0,2,0,0,MC_1083,2025-03-01,sub_4
100,3,419,0,26,0,0,5,1,0,0,0,MC_1083,2025-03-03,sub_4
74,10,414,17,25,0,0,23,5,2,0,0,MC_1083,2025-03-04,sub_4
136,14,379,0,41,3,0,18,0,0,0,0,MC_1083,2025-03-05,sub_4
127,11,374,21,45,1,0,8,3,0,0,0,MC_1083,2025-03-06,sub_4
103,2,213,6,15,2,0,0,3,0,0,0,MC_1083,2025-03-07,sub_4
46,3,520,3,22,0,0,0,1,0,0,0,MC_1083,2025-03-10,sub_4
16,337,152,6,17,3,0,3,4,0,0,0,MC_1083,2025-03-11,sub_4
0,0,3,0,0,0,0,0,1,0,0,0,MC_1083,2025-03-12,sub_4
0,0,2,0,1,0,0,0,0,0,0,0,MC_1083,2025-03-13,sub_4
77,1,218,2,22,1,0,1,1,1,0,0,MC_1083,2025-03-14,sub_4
44,274,70,0,16,1,0,0,0,0,0,0,MC_1083,2025-03-17,sub_4
95,4,321,97,28,0,1,5,2,0,0,0,MC_1083,2025-03-18,sub_4
31,191,280,2,14,0,0,9,1,2,0,0,MC_1083,2025-03-19,sub_4
120,1,373,0,87,0,0,8,3,0,0,0,MC_1083,2025-03-20,sub_4
